City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
206,mahebourg,40,MU,1610233651,89,-20.4081,57.7,26.0,2.06
207,albacete,90,ES,1610233652,100,38.8333,-2.0,-2.0,2.06
208,inongo,20,CD,1610233653,86,-1.95,18.2667,22.89,1.58
209,manicore,100,BR,1610233657,96,-5.8092,-61.3003,24.24,1.61
210,lavrentiya,0,RU,1610233658,85,65.5833,-171.0,-24.79,1.98
211,geraldton,75,AU,1610233659,83,-28.7667,114.6,23.0,6.17
212,bronnoysund,75,NO,1610233660,74,65.4625,12.1997,0.0,9.26
213,colwyn bay,77,GB,1610233661,90,53.2948,-3.7267,2.78,1.79
214,cabo san lucas,1,MX,1610233485,53,22.8909,-109.9124,24.44,5.14
215,ahipara,95,NZ,1610233664,69,-35.1667,173.1667,21.62,3.13
216,delmiro gouveia,97,BR,1610233665,51,-9.3886,-37.9992,28.92,5.1
217,alyangula,88,AU,1610233666,89,-13.8483,136.4192,29.0,1.03
218,bambous virieux,40,MU,1610233667,89,-20.3428,57.7575,26.0,2.06
219,sao filipe,10,CV,1610233668,74,14.8961,-24.4956,22.38,7.67
220,vestmannaeyjar,26,IS,1610233670,86,63.4427,-20.2734,-2.98,0.91
221,tashtyp,100,RU,1610233671,86,52.7939,89.8983,-14.96,1.51
222,biak,56,ID,1610233671,79,-0.9131,122.8766,25.87,1.13
223,lac du bonnet,44,CA,1610233672,96,50.2536,-96.0612,-7.89,2.25
224,talara,40,PE,1610233674,73,-4.5772,-81.2719,25.0,6.69
225,arlit,0,NE,1610233675,20,18.7369,7.3853,22.44,3.42
226,gimli,48,CA,1610233676,93,50.6336,-96.9907,-5.0,1.54
227,todos santos,0,MX,1610233677,66,23.45,-110.2167,21.11,2.68
228,batagay-alyta,100,RU,1610233678,84,67.8006,130.4114,-30.51,1.42
229,axim,37,GH,1610233679,86,4.8699,-2.2405,26.25,3.69
230,tuatapere,98,NZ,1610233680,77,-46.1333,167.6833,16.67,5.81
231,qaanaaq,0,GL,1610233682,77,77.484,-69.3632,-18.65,2.05
232,chunskiy,100,RU,1610233683,93,56.0815,99.6342,-16.56,2.49
233,victoria,93,HK,1610233673,38,22.2855,114.1577,11.67,0.45
234,orito,75,CO,1610233685,100,0.6766,-76.8771,24.0,1.03
235,hamilton,1,US,1610233394,69,39.1834,-84.5333,0.56,1.04
236,arraial do cabo,9,BR,1610233687,92,-22.9661,-42.0278,25.05,4.79
237,petatlan,1,MX,1610233688,66,17.5167,-101.2667,30.0,1.86
238,havre-saint-pierre,75,CA,1610233689,68,50.2334,-63.5986,-3.0,3.6
239,kuytun,100,RU,1610233691,89,54.3419,101.5036,-19.92,1.74
240,grindavik,75,IS,1610233692,100,63.8424,-22.4338,-4.0,1.54
241,sistranda,40,NO,1610233693,80,63.7256,8.834,2.0,7.72
242,perbaungan,40,ID,1610233694,100,3.5679,98.956,24.0,1.03
243,nikolskoye,0,RU,1610233695,78,59.7035,30.7861,-13.33,2.0
244,juneau,90,US,1610233696,56,58.3019,-134.4197,5.0,4.63
245,naze,75,JP,1610233433,71,28.3667,129.4833,10.0,4.12
246,castro,99,BR,1610233698,96,-24.7911,-50.0119,19.36,3.37
247,ancud,90,CL,1610233699,87,-41.8697,-73.8203,14.44,6.17
248,tasiilaq,54,GL,1610233700,45,65.6145,-37.6368,-8.0,2.06
249,faqirwali,0,PK,1610233701,50,29.4663,73.034,10.08,0.95
250,mount gambier,12,AU,1610233703,72,-37.8333,140.7667,19.0,2.57
251,pocone,66,BR,1610233705,64,-16.2567,-56.6228,28.52,2.8
252,corinto,28,GR,1610233707,71,37.9407,22.9573,18.33,1.65
253,saint-pierre,0,RE,1610233708,78,-21.3393,55.4781,23.0,2.06
254,sarkand,0,KZ,1610233710,64,45.41,79.9186,-9.34,2.18
255,husavik,90,IS,1610233711,73,66.0449,-17.3389,-6.0,0.51
256,montague,78,US,1610233712,60,42.5356,-72.5351,0.0,0.89
257,gualeguay,40,AR,1610233472,28,-33.1416,-59.3097,30.31,3.16
258,balad,50,IQ,1610233714,41,34.0164,44.1453,10.87,1.98
259,anloga,20,GH,1610233715,89,5.7947,0.8973,27.0,4.63
260,buala,100,SB,1610233716,72,-8.145,159.5921,29.55,3.02
261,fort nelson,40,CA,1610233717,85,58.8053,-122.7002,-11.0,1.03
262,lincoln,75,US,1610233574,80,40.8,-96.667,-1.11,2.06
263,bilma,0,NE,1610233719,26,18.6853,12.9164,18.97,0.93
264,muzhi,99,RU,1610233720,91,65.3667,64.6667,-22.36,3.09
265,ornskoldsvik,90,SE,1610233721,86,63.2909,18.7153,-2.0,6.69
266,sur,0,OM,1610233722,41,22.5667,59.5289,17.87,5.9
267,yurla,92,RU,1610233724,94,59.3259,54.3223,-17.55,2.4
268,pangnirtung,100,CA,1610233725,77,66.1451,-65.7125,-13.77,0.35
269,chunhuhub,1,MX,1610233726,62,19.55,-88.6833,22.03,1.22
270,chikwawa,100,MW,1610233728,90,-16.0335,34.8009,24.3,0.87
271,zarate,29,AR,1610233729,48,-34.0981,-59.0286,27.78,0.89
272,usinsk,5,RU,1610233732,90,65.9939,57.5281,-23.17,2.78
273,riyadh,0,SA,1610233626,82,24.6877,46.7219,11.0,1.03
274,kodiak,90,US,1610233734,87,57.79,-152.4072,2.0,11.83
275,esperance,100,AU,1610233735,38,-33.8667,121.9,25.0,8.23
276,westerland,75,DE,1610233687,93,54.9079,8.3033,1.0,3.6
277,rantepao,76,ID,1610233738,87,-2.9701,119.8978,20.79,0.75
278,sitka,90,US,1610233740,57,57.0531,-135.33,7.0,13.38
279,nabire,100,ID,1610233741,83,-3.3667,135.4833,25.32,1.44
280,erdenet,99,MN,1610233742,84,49.0333,104.0833,-23.04,2.07
281,hirara,75,JP,1610233743,58,24.8,125.2833,13.0,4.12
282,clinton,75,US,1610233514,75,42.587,-82.9199,2.0,2.57
283,riviere-du-loup,32,CA,1610233498,68,47.8304,-69.5342,-3.0,4.12
284,orativ,24,UA,1610233746,93,49.1889,29.527,-1.44,4.04
285,borgosesia,100,IT,1610233747,70,45.7145,8.2799,0.56,1.62
286,georgiyevka,0,KZ,1610233749,78,43.0369,74.7114,-19.0,2.0
287,paamiut,100,GL,1610233750,97,61.994,-49.6678,0.53,1.37
288,cap-aux-meules,100,CA,1610233751,93,47.3821,-61.8597,0.0,6.17
289,konevo,71,RU,1610233752,89,62.1215,39.3192,-25.17,1.56
290,khasan,8,RU,1610233753,84,42.4308,130.6434,-13.84,5.56
291,vallenar,0,CL,1610233740,35,-28.5708,-70.7581,23.92,2.63
292,tupiza,64,BO,1610233755,46,-21.45,-65.7167,18.23,4.92
293,cockburn town,69,TC,1610233753,73,21.4612,-71.1419,25.99,2.31
294,udachnyy,100,RU,1610233759,83,66.4167,112.4,-33.97,2.84
295,burley,90,US,1610233597,75,42.5357,-113.7928,1.0,2.57
296,nakasongola,72,UG,1610233760,66,1.3089,32.4564,19.87,1.1
297,pitkyaranta,77,RU,1610233763,95,61.5734,31.4792,-16.83,3.28
298,port lincoln,44,AU,1610233764,44,-34.7333,135.8667,25.46,4.87
299,namatanai,99,PG,1610233765,71,-3.6667,152.4333,29.05,3.16
300,shingu,40,JP,1610233766,55,33.7333,135.9833,2.0,8.75
301,trelew,46,AR,1610233700,14,-43.249,-65.3051,27.66,13.57
302,turukhansk,99,RU,1610233768,90,65.8167,87.9833,-23.17,1.72
